Frango à milanesa (glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à milanesa(contém glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango a moda caipira|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à moda caipira|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à oriental|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à passarinho|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à pizzaiolo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango à provençal|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango à rolê|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango acebolado (filé de sobrecoxa)|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao forno|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao forno com alecrim|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao molho bechamel|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao molho chinês|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao molho de mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao molho primavera|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango ao molho sugo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango ao sugo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado acebolado|ave|assado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho caipira|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho carbonara|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho curry|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho de ervas|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho de mostarda|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango assado com molho de tomate|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango assado com molho de tomates|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango assado escabelado|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango caipira|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango com molho de alho|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango com molho de ervilhas|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango com molho de laranja|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango com quiabo|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango com quiabo (file de peito de frango)|ave|grelhado/refogado|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango crocante|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango crocante (contém glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango crocante (glúten)|ave|frito|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango desfiado|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango desfiado ao molho sugo|ave|ao molho leve|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Misto
Frango em cubos|ave|cozido|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango em cubos à caçadora|ave|ao molho gorduroso|Filé de coxa de frango carne de frango, filé sem pele e sem osso|Marrom/Bege
Frango em tiras|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras à caipira|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras com molho de cogumelos|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras com molho de ervilhas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras com molho rosé|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras com molho shoyu|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras com molho shoyu e cebola|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango em tiras empanadas|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango empanado|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango escabelado|ave|cozido|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango grelhado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango grelhado ao molho de mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango na panela|ave|cozido|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango teriaki|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Frango xadrez|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Fricasse de frango|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Fricassé de frango|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Fricassê de frango|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Fricassê de frango (contém lactose)|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Fricassê de frango (lactose)|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Goulash|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Goulash (miolo da paleta)|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Guisado|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Hambúrguer|processada|frito|hambúrguer bovino|Marrom/Bege
Hambúrguer à carbonara|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer à napolitana|processada|assado|hambúrguer bovino|Marrom/Bege
Hamburguer à pizzaiolo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer a pizzaiolo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer à pizzaiolo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer a pizzaiolo (contem lactose)|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer acebolado|processada|frito|hambúrguer bovino|Marrom/Bege
Hambúrguer ao molho barbecue|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer ao molho de mostarda e queijo|processada|ao molho gorduroso|hambúrguer bovino|Misto
Hambúrguer ao molho de mostarda e queijos|processada|ao molho gorduroso|hambúrguer bovino|Misto
Hambúrguer ao molho de queijo|processada|ao molho gorduroso|hambúrguer bovino|Misto
Hamburguer ao molho de queijo e mostarda|processada|ao molho gorduroso|hambúrguer bovino|Misto
Hambúrguer ao molho de queijo e mostarda|processada|ao molho gorduroso|hambúrguer bovino|Misto
Hambúrguer ao molho ferrugem|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hamburguer ao molho italiano|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer ao molho italiano|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer ao molho pizzaiolo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer ao molho roty|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer ao molho sugo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer ao sugo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer ao tomatelli|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer assado|processada|assado|hambúrguer bovino|Marrom/Bege
Hambúrguer com cebola e azeitona|processada|frito|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho americano|processada|ao molho gorduroso|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho barbecue|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho de mostarda|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho de tomate|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho de vinho|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho ferrugem|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho napolitano|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho pizzaiolo|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer com molho pomodoro|processada|ao molho leve|hambúrguer bovino|Misto
Hambúrguer com molho roti|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hambúrguer com molho vinagrete|processada|ao molho leve|hambúrguer bovino|Marrom/Bege
Hamburguer com vinagrete|processada|frito|hambúrguer bovino|Marrom/Bege
Hambúrguer de forno|processada|assado|hambúrguer bovino|Marrom/Bege
Hamburguer grelhado|processada|assado|hambúrguer bovino|Marrom/Bege
Hambúrguer grelhado|processada|grelhado/refogado|hambúrguer bovino|Marrom/Bege
Hambúrguer pizzaiolo (contém lactose)|processada|ao molho leve|hambúrguer bovino|Misto
Isca ao molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca bovina acebolada|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca bovina ao molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca bovina ao molho rotti|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne à chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne à moda chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne à moda oriental|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne à primavera|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne acebolada|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne ao molho especial|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne ao molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne ao sugo|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne ao vinagrete|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de carne com molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Isca de carne com pimentões|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Isca de frango|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango à milanesa|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango à milanesa (contém glúten)|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango à moda chinesa|ave|frito|Filé de peito de frango sem pele e sem osso|Misto
Isca de frango à moda oriental|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango ao creme de cebola|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango com molho cítrico|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango com molho de abacaxi|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango com molho vinagrete|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango grelhada|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de frango grelhado|ave|grelhado/refogado|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Isca de peixe frito|peixe|frito|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Iscas a chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas ao molho de bacon|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas ao molho de champignon|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas bovinas com molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas de carne à chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas de carne à chinesa (contra filé)|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas de carne à oriental|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne acebolada|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne aceboladas|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne ao molho barbecue|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne ao molho chinês|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne ao vinagrete|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne chinesa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas de carne com calabresa|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com carne seca|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com carne seca acebolada|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com cogumelos|bovina|frito|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com linguiça calabresa e molho argentino|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com linguiça calabresa, molho e bacon|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com molho de cogumelos|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com molho de ervas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com molho de tomate|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Iscas de carne com molho especial|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne com seca|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de carne grelhadas|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Iscas de frango|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango à chinesa|ave|frito|Filé de peito de frango sem pele e sem osso|Misto
Iscas de frango à milanesa|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango acebolada|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango aceboladas|ave|frito|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango ao m. mostarda (sassami)|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango ao molho mostarda|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango ao molho primavera|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Misto
Iscas de frango ao sugo|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho à cigana|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho aurora|ave|ao molho gorduroso|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho caipira|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho de azeitonas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho de ervas|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho de ervilha|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho de maracujá|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com molho shoyu|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de frango com vinagrete|ave|ao molho leve|Filé de peito de frango sem pele e sem osso|Marrom/Bege
Iscas de merluza à milanesa|peixe|ao molho gorduroso|Filé de merluza, pescada ou tilápia, sem pele e sem espinha, com porções uniformes e padronizadas|Marrom/Bege
Iscas grelhadas ao molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Jardineira de carne moída|bovina|grelhado/refogado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Lagarto à califórnia|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto à escabeche|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto à pomodoro|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Lagarto ao m escuro (lagarto)|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho barbecue|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho de champignon|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho de limão|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho de mostarda|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao molho italiano|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Misto
Lagarto ao molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto ao vinagrete|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado|bovina|assado|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado ao molho de cogumelos|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado ao molho de ervas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado ao molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado ao molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado ao vinagrete|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho de azeitonas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho de mostarda|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho roti|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto assado com molho vinho|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho à caçadora|bovina|ao molho gorduroso|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho caipira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de ameixa|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de cogumelo|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de ervas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de ervilhas|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de moyashi|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de pimentões|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de salsão|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho de vinho|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho ferrugem|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho madeira|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho mostarda|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho picante|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho pimentão|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho roti|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho roty|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto com molho shoyo|bovina|ao molho leve|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
Lagarto em cubos|bovina|cozido|alcatra, almôndega, bife de contra filé, bife de patinho, coxão duro, lagarto, patinho/coxão mole|Marrom/Bege
